25
0	
8.282153864	1.146364206	0.556135459	3.919613672	6.639144057	5.147057685	1.366797881	5.43526267	1.827954206	4.45152843	0	0.573976233	9.133852434	5.678028545	6.031608506	8.540406664	7.447117893	0.258099541	6.908857567	4.003439081	9.888484826	6.922743669	0.378842388	2.724360985	8.062506971
3.994234643	9.491702202	0.120596205	6.488597449	6.628816776	3.722831583	4.042250738	1.057771516	0.487324295	8.125170777	9.415474384	0	1.487198265	7.887431123	4.574329641	6.60467039	6.581165549	5.740123884	5.869933933	0.734422268	4.874366106	3.262794894	6.021923537	3.424324679	2.405942115
0.870777864	4.022668984	8.745364716	0.340145383	2.681081109	3.01084332	1.605516849	9.894242301	3.466905405	0.591254276	8.821511104	8.173824059	0	7.239358263	9.850772449	6.54948785	4.633442739	7.154409007	5.564127968	7.414039789	5.39804003	6.264406905	4.853479207	8.132565561	2.039642945
3.446633039	1.496342093	7.688963406	5.42287828	0.200860473	4.763973963	9.101560988	8.543734111	0.125972745	9.291596499	4.882487731	3.025279383	3.382088058	0	7.600085079	2.54882723	4.145493642	5.006327954	9.260104658	5.601113778	0.651681006	2.272430304	9.651282826	7.361899778	3.330985217
5.719087233	9.268980789	2.773602212	1.660591122	0.778683055	9.559553361	6.486825714	9.228609317	6.285371138	0.74321909	1.267953893	4.68844923	7.373158715	3.905010617	0	3.222543342	0.711434527	9.111760675	8.714859133	0.744815852	6.949750771	5.615588513	2.808057316	0.044175119	5.957113043
6.920460667	7.957475923	2.484309352	0.515417046	4.02408242	2.626712098	9.052781747	9.482804395	2.735238046	4.886118911	8.68709391	8.06256085	4.523379442	6.222765807	5.896257631	0	9.259464082	9.310017199	5.792182423	7.136848548	3.102858325	5.284878288	4.902937694	3.864358684	3.979901828
8.729121739	0.8178647	4.362484205	6.070643496	1.903048924	1.956748217	9.337506928	5.768811095	7.60703749	0.828460161	8.420510191	9.943858414	0.746751592	5.960656166	1.71747926	9.477078571	0	6.501917013	7.440251391	2.822184714	8.78934163	2.237422429	5.838944644	6.388620889	4.759016074
0.410136786	0.066648982	6.672924148	6.901328836	0.063764538	8.344801874	6.412478126	9.060947742	9.681040554	9.612551451	6.981066912	3.171416401	8.593748182	1.314165664	8.53425698	7.051067505	0.647236885	0	8.626722466	5.154612171	5.559398739	0.96828443	1.634658084	6.090317587	5.122291009
8.133268905	8.947181403	2.381824782	4.014454574	8.071641627	3.705687498	5.670188697	9.036458429	9.171506099	5.474664491	8.79324094	0.532537614	2.165178443	6.330756525	6.473097284	4.401694586	1.155802771	3.252280937	0	2.764349728	0.791948112	9.83567931	8.319769363	0.568184573	2.253960545
8.259783822	1.450186693	4.396785989	2.948468104	9.018522073	3.018547153	7.264861937	0.322352755	7.93967349	7.646615925	9.52827143	9.266981244	3.136063647	1.394349335	6.018089817	5.7733617	2.298529775	5.974189005	4.623490927	0	9.417665692	3.008034501	4.02010901	3.603853295	5.556479584
2.299261702	3.162450206	0.536743794	3.474072117	0.975530913	2.80236981	4.187177106	4.379624648	4.406934838	2.620318751	6.263720306	8.110393986	4.292611337	9.849206921	1.174439771	6.286262884	9.501052896	1.953764781	0.037186328	7.320200424	0	3.801633733	7.958157553	9.178598914	5.133202716
5.297145515	5.379374652	2.951723776	0.992475695	9.217073076	2.987945711	6.728093725	8.721745646	8.377255161	5.136208621	4.818137886	1.045446414	9.442498441	6.890462813	3.348552451	8.246889176	4.811868772	9.476483667	0.659363026	7.717551702	6.188535385	0	9.719284251	5.203900042	9.615579908
6.723550032	4.098134149	9.888743848	9.466598031	3.572529814	7.928571871	8.617615848	5.718515724	3.656197142	9.625405139	3.217139262	7.637960941	4.527675102	8.410446239	1.105788089	2.058094268	4.657072502	9.222312318	4.442546116	2.358678895	6.698698955	0.035706358	0	2.785414942	7.673410495
2.67774352	0.232381612	4.333086208	7.352919278	5.133499069	8.207629681	9.244364802	1.01999399	9.474242588	8.649729969	1.111293787	6.129552673	0.450070555	2.256191129	0.16634376	5.775339291	1.720449909	8.651827736	1.713465424	0.057203569	3.909519938	7.508579252	3.870102393	0	0.388875002
1.25466014	4.130502022	7.773630323	6.936669971	7.149056362	2.995805211	3.916245641	3.561714834	1.714651453	1.705192554	8.809345222	8.692692573	3.047027739	6.972692506	0.926369858	9.991645315	0.061911469	0.145803919	4.053555905	2.085812486	6.877698182	7.987112618	3.546288547	0.213094375	0

// optimum: 11.5426
